job_id,date,technician_id,service_type,category,customer_id,status,first_time_fix,duration_minutes,revenue,cost
6980,2025-10-03,8,Water Heater Repair,Plumbing,544,Completed,1,114,357.12,191.69
6981,2025-10-03,24,Preventive Maintenance,HVAC,160,Rescheduled,0,65,0.0,0.0
6982,2025-10-03,5,Heat Pump Service,HVAC,160,Completed,1,70,241.92,121.18
6983,2025-10-03,10,Leak Detection,Plumbing,591,Completed,1,92,235.76,111.01
6984,2025-10-04,10,Water Heater Repair,Plumbing,201,Completed,1,106,344.03,177.63
6985,2025-10-04,13,Preventive Maintenance,HVAC,301,Completed,1,71,151.09,81.08
6986,2025-10-04,14,AC Installation,HVAC,115,Cancelled,0,320,0.0,0.0
6987,2025-10-04,14,Leak Detection,Plumbing,8,Cancelled,0,69,0.0,0.0
6988,2025-10-04,10,Water Heater Repair,Plumbing,356,Completed,1,119,300.15,191.61
6989,2025-10-04,4,Lighting Install,Electrical,491,Completed,0,97,336.73,228.49
6990,2025-10-04,19,Water Heater Install,Plumbing,539,Completed,1,201,1729.77,1153.77
6991,2025-10-04,22,Water Heater Install,Plumbing,346,Completed,0,184,1542.03,1042.84
6992,2025-10-04,16,AC Installation,HVAC,332,Completed,1,360,4372.45,2872.09
6993,2025-10-04,21,Heat Pump Service,HVAC,373,Rescheduled,0,93,0.0,0.0
6994,2025-10-04,24,Water Heater Install,Plumbing,399,Completed,0,176,1751.98,1264.12
6995,2025-10-04,7,Furnace Installation,HVAC,167,Completed,1,294,4723.0,3515.58
6996,2025-10-04,3,Drain Cleaning,Plumbing,99,Completed,0,69,225.29,75.79
6997,2025-10-04,7,Drain Cleaning,Plumbing,85,Completed,0,65,214.58,86.33
6998,2025-10-04,15,Leak Detection,Plumbing,484,Completed,0,55,215.11,104.91
6999,2025-10-05,24,Furnace Installation,HVAC,326,Completed,1,373,4856.69,3448.98
7000,2025-10-05,19,Furnace Installation,HVAC,233,Completed,1,376,4387.24,3074.78
7001,2025-10-05,23,Water Heater Repair,Plumbing,217,Completed,1,104,317.06,203.97
7002,2025-10-05,7,Lighting Install,Electrical,289,Completed,1,127,338.12,247.75
7003,2025-10-05,6,Preventive Maintenance,HVAC,183,Cancelled,0,54,0.0,0.0
7004,2025-10-05,19,Preventive Maintenance,HVAC,414,Rescheduled,0,53,0.0,0.0
7005,2025-10-05,11,Heat Pump Service,HVAC,223,Completed,1,94,264.88,141.74
7006,2025-10-05,12,AC Repair,HVAC,446,Rescheduled,0,91,0.0,0.0
7007,2025-10-05,19,Water Heater Install,Plumbing,334,Rescheduled,0,147,0.0,0.0
7008,2025-10-05,18,Preventive Maintenance,HVAC,587,Completed,1,50,167.11,70.32
7009,2025-10-05,9,Leak Detection,Plumbing,47,Completed,1,114,238.88,108.51
7010,2025-10-05,3,Thermostat Install,HVAC,58,Cancelled,0,82,0.0,0.0
7011,2025-10-06,17,AC Installation,HVAC,591,Completed,0,311,4392.06,2667.61
7012,2025-10-06,12,Furnace Repair,HVAC,268,Rescheduled,0,107,0.0,0.0
7013,2025-10-06,17,Preventive Maintenance,HVAC,431,Completed,1,60,141.39,69.87
7014,2025-10-06,10,Furnace Installation,HVAC,270,Completed,1,421,4873.58,3218.06
7015,2025-10-06,19,Water Heater Install,Plumbing,341,Completed,0,173,1849.88,1071.85
7016,2025-10-06,13,Thermostat Install,HVAC,109,Completed,1,69,297.95,179.92
7017,2025-10-06,5,Leak Detection,Plumbing,545,Completed,1,88,208.21,109.97
7018,2025-10-06,5,Heat Pump Service,HVAC,466,Cancelled,0,80,0.0,0.0
7019,2025-10-06,10,Thermostat Install,HVAC,262,Rescheduled,0,62,0.0,0.0
7020,2025-10-06,8,Heat Pump Service,HVAC,386,Completed,1,81,258.29,122.59
7021,2025-10-06,7,Preventive Maintenance,HVAC,268,Completed,1,55,137.07,65.94
7022,2025-10-06,11,Heat Pump Service,HVAC,32,Completed,1,91,262.11,138.44
7023,2025-10-06,21,Water Heater Repair,Plumbing,514,Completed,0,103,293.03,186.28
7024,2025-10-06,22,Thermostat Install,HVAC,505,Completed,1,73,289.78,192.18
7025,2025-10-06,5,Drain Cleaning,Plumbing,485,Completed,1,55,192.61,77.48
7026,2025-10-06,20,Preventive Maintenance,HVAC,318,Completed,1,65,152.64,74.76
7027,2025-10-06,8,Drain Cleaning,Plumbing,344,Completed,1,66,190.85,84.35
7028,2025-10-06,13,Heat Pump Service,HVAC,241,Completed,1,89,248.57,131.59
7029,2025-10-06,13,Drain Cleaning,Plumbing,565,Completed,1,77,212.74,92.08
7030,2025-10-06,10,Water Heater Install,Plumbing,443,Completed,1,206,1646.21,1213.34
7031,2025-10-06,2,Thermostat Install,HVAC,468,Completed,1,87,272.67,204.3
7032,2025-10-07,16,Panel Upgrade,Electrical,134,Completed,1,286,2243.58,1481.69
7033,2025-10-07,10,Water Heater Install,Plumbing,16,Completed,1,178,1548.51,1145.48
7034,2025-10-07,8,Drain Cleaning,Plumbing,185,Completed,1,59,192.35,79.19
7035,2025-10-07,1,AC Installation,HVAC,117,Cancelled,0,228,0.0,0.0
7036,2025-10-07,15,Drain Cleaning,Plumbing,158,Completed,1,58,226.01,106.3
7037,2025-10-07,8,AC Installation,HVAC,197,Completed,1,380,3889.91,2967.38
7038,2025-10-07,10,Preventive Maintenance,HVAC,356,Completed,0,68,166.34,76.93
7039,2025-10-07,9,Furnace Installation,HVAC,559,Rescheduled,0,469,0.0,0.0
7040,2025-10-07,7,Preventive Maintenance,HVAC,410,Rescheduled,0,56,0.0,0.0
7041,2025-10-07,2,Lighting Install,Electrical,80,Completed,1,94,394.01,230.75
7042,2025-10-07,3,Heat Pump Service,HVAC,468,Completed,1,92,243.77,123.13
7043,2025-10-07,5,Preventive Maintenance,HVAC,262,Completed,1,61,169.32,70.65
7044,2025-10-07,20,AC Installation,HVAC,561,Completed,1,311,4024.02,2898.98
7045,2025-10-07,17,Drain Cleaning,Plumbing,117,Completed,1,51,195.62,68.66
7046,2025-10-07,19,Thermostat Install,HVAC,321,Completed,0,53,269.11,198.11
7047,2025-10-07,5,Drain Cleaning,Plumbing,54,Completed,1,57,229.96,74.26
7048,2025-10-07,13,Heat Pump Service,HVAC,337,Completed,0,89,224.55,135.55
7049,2025-10-07,3,AC Installation,HVAC,417,Completed,1,389,4471.13,3121.27
7050,2025-10-07,1,Heat Pump Service,HVAC,480,Completed,1,60,250.7,137.89
7051,2025-10-07,18,Water Heater Install,Plumbing,145,Completed,1,145,1626.08,1205.38
7052,2025-10-07,6,Leak Detection,Plumbing,461,Completed,1,79,244.93,102.14
7053,2025-10-07,9,Panel Upgrade,Electrical,313,Rescheduled,0,270,0.0,0.0
7054,2025-10-07,12,Outlet & Wiring,Electrical,226,Completed,1,46,166.31,89.02
7055,2025-10-07,10,Lighting Install,Electrical,493,Rescheduled,0,109,0.0,0.0
7056,2025-10-07,11,Furnace Installation,HVAC,534,Completed,1,355,4511.31,3515.78
7057,2025-10-07,20,Furnace Repair,HVAC,210,Completed,1,129,370.33,202.23
7058,2025-10-07,4,AC Repair,HVAC,265,Completed,1,97,265.71,163.65
7059,2025-10-08,1,Furnace Repair,HVAC,377,Completed,1,77,361.73,193.06
7060,2025-10-08,17,Outlet & Wiring,Electrical,474,Completed,1,73,170.71,106.6
7061,2025-10-08,6,Water Heater Install,Plumbing,139,Rescheduled,0,165,0.0,0.0
7062,2025-10-08,20,Water Heater Install,Plumbing,596,Completed,1,154,1637.3,1114.64
7063,2025-10-08,9,Furnace Installation,HVAC,137,Completed,1,397,3964.31,3604.41
7064,2025-10-08,14,AC Installation,HVAC,302,Completed,1,379,3874.32,3263.46
7065,2025-10-08,23,Preventive Maintenance,HVAC,350,Completed,1,68,141.26,91.78
7066,2025-10-08,3,Panel Upgrade,Electrical,435,Cancelled,0,347,0.0,0.0
7067,2025-10-08,7,Drain Cleaning,Plumbing,135,Cancelled,0,67,0.0,0.0
7068,2025-10-08,4,Thermostat Install,HVAC,52,Completed,0,83,241.75,199.77
7069,2025-10-08,11,Thermostat Install,HVAC,344,Completed,1,72,244.61,202.69
7070,2025-10-08,23,Water Heater Install,Plumbing,66,Completed,1,200,1553.87,1281.03
7071,2025-10-08,10,Panel Upgrade,Electrical,597,Completed,0,236,2444.84,1396.0
7072,2025-10-08,17,Preventive Maintenance,HVAC,528,Completed,1,69,147.44,78.35
7073,2025-10-08,20,AC Repair,HVAC,310,Rescheduled,0,89,0.0,0.0
7074,2025-10-08,1,AC Repair,HVAC,416,Completed,1,82,326.99,179.21
7075,2025-10-08,17,Drain Cleaning,Plumbing,262,Completed,1,56,224.52,77.62
7076,2025-10-08,6,Lighting Install,Electrical,292,Completed,0,104,332.67,236.81
7077,2025-10-09,16,Panel Upgrade,Electrical,71,Completed,1,246,2059.64,1422.2
7078,2025-10-09,16,Furnace Installation,HVAC,120,Completed,1,389,4706.62,3335.48
7079,2025-10-09,12,Furnace Installation,HVAC,109,Completed,1,368,3945.2,3694.85
7080,2025-10-09,10,Leak Detection,Plumbing,264,Completed,0,94,209.59,118.39
7081,2025-10-09,1,Heat Pump Service,HVAC,51,Completed,1,63,237.56,146.55
7082,2025-10-09,14,Furnace Installation,HVAC,304,Completed,1,293,4258.3,3527.43
7083,2025-10-09,1,Preventive Maintenance,HVAC,362,Completed,1,46,161.97,77.43
7084,2025-10-09,13,Leak Detection,Plumbing,340,Completed,0,81,254.63,103.89
7085,2025-10-09,3,Leak Detection,Plumbing,161,Rescheduled,0,103,0.0,0.0
7086,2025-10-09,16,Water Heater Repair,Plumbing,361,Completed,0,144,348.47,185.47
7087,2025-10-09,11,Furnace Installation,HVAC,553,Completed,1,326,4680.91,3464.37
7088,2025-10-09,13,Furnace Repair,HVAC,504,Rescheduled,0,96,0.0,0.0
7089,2025-10-09,9,Water Heater Install,Plumbing,89,Completed,1,236,1602.7,1061.36
7090,2025-10-09,15,Heat Pump Service,HVAC,9,Completed,1,63,260.75,150.11
7091,2025-10-09,23,Outlet & Wiring,Electrical,304,Completed,1,65,188.19,117.93
7092,2025-10-09,3,Outlet & Wiring,Electrical,269,Completed,0,61,185.51,89.14
7093,2025-10-09,11,Lighting Install,Electrical,322,Completed,1,102,384.46,243.33
7094,2025-10-09,19,Furnace Installation,HVAC,239,Completed,1,351,4491.84,3159.02
7095,2025-10-09,21,Drain Cleaning,Plumbing,455,Completed,1,66,214.77,87.61
7096,2025-10-09,8,Preventive Maintenance,HVAC,198,Completed,0,59,160.45,66.92
7097,2025-10-09,15,AC Repair,HVAC,182,Cancelled,0,93,0.0,0.0
7098,2025-10-09,5,Preventive Maintenance,HVAC,521,Completed,1,76,165.52,84.59
7099,2025-10-09,7,Thermostat Install,HVAC,38,Completed,1,65,242.68,179.25
7100,2025-10-09,23,Heat Pump Service,HVAC,328,Completed,1,84,231.0,156.89
7101,2025-10-09,20,Leak Detection,Plumbing,377,Completed,1,68,239.92,92.42
7102,2025-10-10,12,Thermostat Install,HVAC,169,Completed,0,81,306.04,223.9
7103,2025-10-10,13,AC Installation,HVAC,155,Completed,1,344,4288.29,3288.42
7104,2025-10-10,6,Lighting Install,Electrical,560,Completed,1,106,360.84,244.06
7105,2025-10-10,20,AC Installation,HVAC,219,Completed,1,375,3736.87,3169.31
7106,2025-10-10,12,Water Heater Repair,Plumbing,427,Completed,0,105,287.87,201.01
7107,2025-10-10,19,Lighting Install,Electrical,50,Completed,1,119,389.5,293.26
7108,2025-10-10,16,Thermostat Install,HVAC,197,Completed,1,72,257.15,191.07
7109,2025-10-10,10,Water Heater Repair,Plumbing,174,Completed,1,95,353.94,178.95
7110,2025-10-10,14,Furnace Installation,HVAC,471,Completed,1,336,4600.71,3301.84
7111,2025-10-10,4,Furnace Installation,HVAC,263,Cancelled,0,370,0.0,0.0
7112,2025-10-10,14,Leak Detection,Plumbing,324,Completed,1,73,211.55,99.39
7113,2025-10-10,10,Lighting Install,Electrical,432,Completed,1,97,328.63,232.97
7114,2025-10-10,11,Water Heater Install,Plumbing,431,Completed,1,154,1686.03,1084.19
7115,2025-10-10,7,Leak Detection,Plumbing,361,Completed,0,95,240.34,117.99
7116,2025-10-10,21,Panel Upgrade,Electrical,108,Completed,1,250,2176.72,1409.97
7117,2025-10-10,24,Thermostat Install,HVAC,45,Completed,0,58,303.96,211.83
7118,2025-10-10,13,Leak Detection,Plumbing,82,Completed,1,79,215.67,98.5
7119,2025-10-10,11,Furnace Repair,HVAC,156,Completed,1,95,354.61,164.3
7120,2025-10-10,14,Outlet & Wiring,Electrical,351,Completed,1,67,170.61,100.23
7121,2025-10-10,12,Heat Pump Service,HVAC,19,Completed,0,83,277.08,147.54
7122,2025-10-10,15,Panel Upgrade,Electrical,78,Completed,1,219,2313.41,1672.91
7123,2025-10-10,7,Water Heater Repair,Plumbing,308,Completed,1,104,344.24,194.56
7124,2025-10-10,9,AC Installation,HVAC,89,Completed,1,350,4437.22,2892.69
7125,2025-10-10,20,Water Heater Install,Plumbing,143,Completed,1,231,1858.61,1064.92
7126,2025-10-10,11,Furnace Installation,HVAC,555,Cancelled,0,311,0.0,0.0
7127,2025-10-10,7,Heat Pump Service,HVAC,20,Completed,1,86,234.25,134.42
7128,2025-10-10,11,Furnace Repair,HVAC,507,Completed,1,106,322.59,173.82
7129,2025-10-10,8,Thermostat Install,HVAC,596,Completed,1,66,267.77,183.16
7130,2025-10-11,3,Water Heater Repair,Plumbing,507,Completed,0,121,340.4,169.01
7131,2025-10-11,13,Preventive Maintenance,HVAC,146,Cancelled,0,57,0.0,0.0
7132,2025-10-11,3,Furnace Repair,HVAC,197,Completed,1,132,325.94,170.58
7133,2025-10-11,13,Thermostat Install,HVAC,435,Cancelled,0,68,0.0,0.0
7134,2025-10-11,2,Furnace Repair,HVAC,381,Cancelled,0,86,0.0,0.0
7135,2025-10-11,18,Water Heater Install,Plumbing,54,Cancelled,0,167,0.0,0.0
7136,2025-10-11,16,Furnace Installation,HVAC,528,Completed,1,452,4875.22,3435.01
7137,2025-10-11,5,Leak Detection,Plumbing,63,Completed,0,69,209.95,94.22
7138,2025-10-11,5,Drain Cleaning,Plumbing,95,Completed,1,51,225.23,72.73
7139,2025-10-11,11,Lighting Install,Electrical,325,Rescheduled,0,117,0.0,0.0
7140,2025-10-11,8,Leak Detection,Plumbing,116,Completed,1,80,253.77,105.91
7141,2025-10-11,18,Panel Upgrade,Electrical,491,Completed,0,204,1975.1,1400.64
7142,2025-10-12,18,Water Heater Install,Plumbing,149,Completed,1,164,1860.49,1120.74
7143,2025-10-12,23,Heat Pump Service,HVAC,161,Cancelled,0,84,0.0,0.0
7144,2025-10-12,18,Water Heater Install,Plumbing,264,Completed,1,146,1749.85,1118.87
7145,2025-10-12,14,Lighting Install,Electrical,184,Completed,0,97,377.92,246.78
7146,2025-10-12,1,AC Repair,HVAC,130,Rescheduled,0,71,0.0,0.0
7147,2025-10-12,3,Leak Detection,Plumbing,102,Rescheduled,0,103,0.0,0.0
7148,2025-10-13,9,Lighting Install,Electrical,81,Completed,1,130,363.58,245.64
7149,2025-10-13,21,Water Heater Install,Plumbing,338,Completed,1,231,1521.17,1110.2
7150,2025-10-13,5,AC Repair,HVAC,341,Completed,1,81,284.27,139.6
7151,2025-10-13,23,Furnace Installation,HVAC,206,Completed,1,255,4288.85,3489.88
7152,2025-10-13,13,Furnace Installation,HVAC,66,Completed,1,367,4821.56,2979.66
7153,2025-10-13,4,Outlet & Wiring,Electrical,385,Completed,1,67,161.26,101.74
7154,2025-10-13,24,Furnace Repair,HVAC,509,Completed,1,112,360.12,220.87
7155,2025-10-13,12,Furnace Installation,HVAC,71,Completed,1,352,4059.85,3579.15
7156,2025-10-13,9,Water Heater Repair,Plumbing,111,Rescheduled,0,135,0.0,0.0
7157,2025-10-13,23,Panel Upgrade,Electrical,298,Completed,1,202,2402.36,1365.31
7158,2025-10-13,13,AC Installation,HVAC,240,Completed,1,342,4068.77,3094.21
7159,2025-10-13,17,Water Heater Repair,Plumbing,516,Completed,1,96,299.76,189.67
7160,2025-10-13,9,Water Heater Repair,Plumbing,387,Completed,0,103,317.05,154.55
7161,2025-10-13,19,Panel Upgrade,Electrical,193,Completed,1,233,2400.57,1512.52
7162,2025-10-13,1,Water Heater Install,Plumbing,112,Completed,1,138,1688.23,1146.36
7163,2025-10-13,18,Panel Upgrade,Electrical,3,Completed,1,188,2096.92,1578.73
7164,2025-10-13,17,Heat Pump Service,HVAC,349,Cancelled,0,72,0.0,0.0
7165,2025-10-13,1,Water Heater Repair,Plumbing,373,Completed,1,80,310.47,192.89
7166,2025-10-13,12,Thermostat Install,HVAC,532,Completed,1,71,291.64,228.55
7167,2025-10-13,3,Lighting Install,Electrical,62,Cancelled,0,144,0.0,0.0
7168,2025-10-13,14,Panel Upgrade,Electrical,382,Cancelled,0,224,0.0,0.0
7169,2025-10-13,5,Panel Upgrade,Electrical,44,Rescheduled,0,289,0.0,0.0
7170,2025-10-13,12,Furnace Repair,HVAC,5,Completed,0,81,350.4,177.48
7171,2025-10-13,21,Leak Detection,Plumbing,330,Completed,1,65,255.24,91.8
7172,2025-10-13,24,AC Repair,HVAC,322,Completed,1,83,311.47,158.47
7173,2025-10-14,17,Water Heater Repair,Plumbing,88,Completed,1,93,356.32,173.72
7174,2025-10-14,1,Furnace Installation,HVAC,520,Completed,1,263,4518.96,3302.77
7175,2025-10-14,16,AC Installation,HVAC,324,Completed,1,365,3946.1,2648.71
7176,2025-10-14,20,AC Installation,HVAC,600,Completed,1,261,3782.41,2596.86
7177,2025-10-14,21,Preventive Maintenance,HVAC,461,Completed,1,51,142.96,62.37
7178,2025-10-14,18,Outlet & Wiring,Electrical,600,Completed,1,50,177.15,92.3
7179,2025-10-14,14,Preventive Maintenance,HVAC,302,Cancelled,0,77,0.0,0.0
7180,2025-10-14,18,Drain Cleaning,Plumbing,573,Completed,0,64,190.31,97.33
7181,2025-10-14,20,Leak Detection,Plumbing,400,Completed,1,75,228.8,100.8
7182,2025-10-14,14,Water Heater Repair,Plumbing,470,Completed,1,92,298.62,183.17
7183,2025-10-14,24,Outlet & Wiring,Electrical,235,Completed,1,56,186.85,99.07
7184,2025-10-14,12,Panel Upgrade,Electrical,34,Cancelled,0,219,0.0,0.0
7185,2025-10-14,14,Preventive Maintenance,HVAC,127,Cancelled,0,72,0.0,0.0
7186,2025-10-14,16,Furnace Installation,HVAC,548,Completed,1,383,4567.66,3180.84
7187,2025-10-14,13,Heat Pump Service,HVAC,159,Completed,1,71,251.24,126.71
7188,2025-10-14,11,Furnace Installation,HVAC,468,Completed,1,418,3945.88,3237.79
7189,2025-10-14,9,Water Heater Install,Plumbing,78,Completed,1,262,1549.24,1062.73
7190,2025-10-14,22,Water Heater Repair,Plumbing,256,Cancelled,0,86,0.0,0.0
7191,2025-10-14,1,Furnace Repair,HVAC,57,Completed,0,95,296.09,209.42
7192,2025-10-14,1,Preventive Maintenance,HVAC,185,Cancelled,0,43,0.0,0.0
7193,2025-10-14,3,Outlet & Wiring,Electrical,81,Completed,1,90,200.0,101.31
7194,2025-10-14,15,Heat Pump Service,HVAC,375,Completed,1,78,283.14,166.04
7195,2025-10-14,10,Leak Detection,Plumbing,255,Rescheduled,0,95,0.0,0.0
7196,2025-10-14,6,Drain Cleaning,Plumbing,340,Completed,1,61,223.07,83.29
7197,2025-10-15,12,Preventive Maintenance,HVAC,364,Completed,1,52,139.48,73.62
7198,2025-10-15,10,Leak Detection,Plumbing,310,Completed,1,77,258.32,97.64
7199,2025-10-15,16,Furnace Repair,HVAC,197,Completed,1,109,348.18,157.48
7200,2025-10-15,3,Furnace Repair,HVAC,359,Completed,1,143,345.86,186.26
7201,2025-10-15,11,Outlet & Wiring,Electrical,397,Completed,1,57,173.91,93.68
7202,2025-10-15,3,Lighting Install,Electrical,345,Completed,1,161,327.0,277.66
7203,2025-10-15,21,Furnace Installation,HVAC,284,Completed,0,311,4662.95,2901.12
7204,2025-10-15,1,Heat Pump Service,HVAC,555,Completed,1,84,247.08,168.51
7205,2025-10-15,5,Thermostat Install,HVAC,469,Completed,1,89,246.43,213.6
7206,2025-10-15,13,Leak Detection,Plumbing,116,Completed,1,76,239.67,99.36
7207,2025-10-15,8,Outlet & Wiring,Electrical,206,Completed,1,53,196.41,93.27
7208,2025-10-15,14,Preventive Maintenance,HVAC,334,Completed,1,77,160.91,83.63
7209,2025-10-15,14,Thermostat Install,HVAC,227,Completed,1,76,257.63,214.25
7210,2025-10-15,21,AC Repair,HVAC,407,Completed,1,96,267.38,156.71
7211,2025-10-15,14,Panel Upgrade,Electrical,53,Completed,1,229,2368.73,1498.18
7212,2025-10-15,1,Drain Cleaning,Plumbing,516,Rescheduled,0,52,0.0,0.0
7213,2025-10-15,17,Furnace Installation,HVAC,335,Completed,1,335,4275.66,3539.46
7214,2025-10-15,8,Preventive Maintenance,HVAC,370,Rescheduled,0,52,0.0,0.0
7215,2025-10-15,20,Furnace Repair,HVAC,237,Completed,0,104,342.42,173.77
7216,2025-10-15,8,Water Heater Repair,Plumbing,399,Completed,0,113,302.69,201.11
7217,2025-10-15,14,Lighting Install,Electrical,451,Completed,1,94,368.5,241.93
7218,2025-10-15,7,Preventive Maintenance,HVAC,289,Completed,1,55,140.44,65.19
7219,2025-10-15,15,Furnace Installation,HVAC,122,Completed,0,246,4376.74,2982.67
7220,2025-10-15,3,Water Heater Install,Plumbing,17,Completed,1,225,1674.5,1162.28
7221,2025-10-16,17,Drain Cleaning,Plumbing,503,Completed,1,58,224.61,80.44
7222,2025-10-16,22,Preventive Maintenance,HVAC,88,Rescheduled,0,64,0.0,0.0
7223,2025-10-16,7,Water Heater Install,Plumbing,582,Completed,1,188,1849.61,1056.89
7224,2025-10-16,4,Furnace Repair,HVAC,461,Completed,1,128,353.73,206.74
7225,2025-10-16,11,Furnace Repair,HVAC,322,Cancelled,0,109,0.0,0.0
7226,2025-10-16,9,Thermostat Install,HVAC,572,Completed,1,77,297.73,197.64
7227,2025-10-16,4,Panel Upgrade,Electrical,447,Completed,1,251,2433.82,1404.88
7228,2025-10-16,10,Preventive Maintenance,HVAC,394,Completed,0,66,144.95,76.44
7229,2025-10-16,17,Preventive Maintenance,HVAC,117,Completed,1,60,147.3,70.94
7230,2025-10-16,12,Outlet & Wiring,Electrical,360,Rescheduled,0,55,0.0,0.0
7231,2025-10-16,19,Lighting Install,Electrical,491,Rescheduled,0,89,0.0,0.0
7232,2025-10-16,20,Outlet & Wiring,Electrical,136,Completed,0,66,193.54,102.65
7233,2025-10-16,23,Water Heater Install,Plumbing,261,Rescheduled,0,172,0.0,0.0
7234,2025-10-16,4,AC Installation,HVAC,582,Cancelled,0,308,0.0,0.0
7235,2025-10-16,7,Heat Pump Service,HVAC,111,Rescheduled,0,68,0.0,0.0
7236,2025-10-16,9,Lighting Install,Electrical,354,Completed,1,144,347.99,238.74
7237,2025-10-16,19,Furnace Repair,HVAC,286,Completed,0,100,350.67,209.52
7238,2025-10-16,18,Furnace Installation,HVAC,464,Completed,1,280,4946.35,3552.35
7239,2025-10-16,13,Preventive Maintenance,HVAC,418,Completed,1,54,148.31,63.12
7240,2025-10-16,12,Drain Cleaning,Plumbing,411,Completed,1,47,230.05,79.53
7241,2025-10-17,20,Lighting Install,Electrical,551,Completed,1,107,356.29,245.52
7242,2025-10-17,10,AC Installation,HVAC,597,Completed,0,347,3668.22,3017.19
7243,2025-10-17,6,Preventive Maintenance,HVAC,79,Completed,1,69,135.39,75.93
7244,2025-10-17,22,Furnace Repair,HVAC,122,Rescheduled,0,111,0.0,0.0
7245,2025-10-17,7,Furnace Repair,HVAC,141,Completed,1,96,343.44,169.06
7246,2025-10-17,12,Outlet & Wiring,Electrical,225,Cancelled,0,55,0.0,0.0
7247,2025-10-17,8,Preventive Maintenance,HVAC,289,Completed,1,72,170.2,81.61
7248,2025-10-17,16,AC Installation,HVAC,123,Rescheduled,0,340,0.0,0.0
7249,2025-10-17,2,Leak Detection,Plumbing,459,Rescheduled,0,80,0.0,0.0
7250,2025-10-17,15,Lighting Install,Electrical,529,Completed,0,116,381.54,313.23
7251,2025-10-17,21,Panel Upgrade,Electrical,470,Completed,0,263,2141.23,1319.63
7252,2025-10-17,22,Leak Detection,Plumbing,575,Completed,1,76,214.65,102.08
7253,2025-10-17,2,Thermostat Install,HVAC,424,Completed,1,79,305.11,214.3
7254,2025-10-17,9,Leak Detection,Plumbing,14,Completed,1,104,223.46,108.05
7255,2025-10-17,11,Leak Detection,Plumbing,334,Completed,0,70,214.62,97.09
7256,2025-10-17,6,Outlet & Wiring,Electrical,571,Completed,1,61,174.06,90.91
7257,2025-10-17,14,Panel Upgrade,Electrical,317,Completed,0,304,2124.72,1501.56
7258,2025-10-17,18,Leak Detection,Plumbing,426,Completed,1,75,244.93,113.09
7259,2025-10-17,12,Lighting Install,Electrical,519,Completed,1,85,368.54,244.98
7260,2025-10-17,18,Furnace Repair,HVAC,372,Completed,1,81,330.89,186.17
